Day,Date,Last Px,Volume,SMAVG(15),Dvd 12M Yld - Gross,P/E,P/B
Tu,8/21/01,1068.7,33.962M,36.554M,1.82,,
Mo,8/20/01,1063.75,30.639M,36.052M,1.7429,,
,,,,,,,
Fr,8/17/01,1069.2,50.969M,35.886M,1.7315,,
Th,8/16/01,1078.95,48.242M,34.64M,1.7159,,
Tu,8/14/01,1075.5,42.8M,33.281M,1.7214,,
Mo,8/13/01,1063,21.543M,31.901M,1.7416,,
,,,,,,,
Fr,8/10/01,1071.15,25.819M,30.56M,1.7284,,
Th,8/9/01,1070.65,26.742M,30.768M,1.7292,,
We,8/8/01,1068,28.737M,30.932M,1.7445,,
Tu,8/7/01,1072.1,26.831M,30.79M,1.7379,,
Mo,8/6/01,1075.25,37.02M,30.58M,1.7329,,
,,,,,,,
Fr,8/3/01,1074.6,43.797M,29.986M,1.7264,,
Th,8/2/01,1066,43.263M,29.682M,1.7403,,
We,8/1/01,1063.15,53.385M,29.271M,1.7426,,
Tu,7/31/01,1072.85,34.565M,27.362M,1.7268,,
Mo,7/30/01,1061.45,26.424M,26.513M,1.7454,,
,,,,,,,
Fr,7/27/01,1051.7,28.145M,25.951M,1.7207,,
Th,7/26/01,1053.4,32.283M,25.631M,1.7179,,
We,7/25/01,1064.2,27.856M,25.295M,1.7005,,
Tu,7/24/01,1072.55,22.101M,25.724M,1.6872,,
Mo,7/23/01,1070.65,1.43M,26.287M,1.6902,,
,,,,,,,
Fr,7/20/01,1077.7,28.936M,27.395M,1.6792,,
Th,7/19/01,1085.9,29.208M,28.096M,1.6454,,
We,7/18/01,1091.95,26.6M,28.218M,1.4438,,
Tu,7/17/01,1103.1,23.69M,29.587M,1.4292,,
Mo,7/16/01,1105.55,28.101M,31.367M,1.4261,,
,,,,,,,
Fr,7/13/01,1110.45,39.24M,32.15M,1.4198,,
Th,7/12/01,1105.5,37.1M,32.047M,1.4261,,
We,7/11/01,1083.65,24.754M,32.101M,1.4569,,
Tu,7/10/01,1072.05,21.83M,32.513M,1.4727,,
Mo,7/9/01,1059.5,17.991M,33.573M,1.4901,,
,,,,,,,
Fr,7/6/01,1065.1,23.346M,35.175M,1.4614,,
Th,7/5/01,1069.75,27.243M,36.675M,1.4536,,
We,7/4/01,1067.95,34.285M,37.562M,1.503,,
Tu,7/3/01,1069.8,30.555M,37.466M,1.5089,,
Mo,7/2/01,1100.75,18.049M,38.043M,1.4665,,
,,,,,,,
Fr,6/29/01,1107.9,39.446M,39.204M,1.3632,,
Th,6/28/01,1094,31.043M,39.72M,1.3805,,
We,6/27/01,1096.1,47.138M,40.581M,1.3779,,
Tu,6/26/01,1096.6,50.386M,39.767M,1.3772,,
Mo,6/25/01,1067,39.842M,39.392M,1.4154,,
,,,,,,,
Fr,6/22/01,1087.65,37.692M,39.346M,1.3886,,
Th,6/21/01,1095.2,37.916M,39.872M,1.379,,
We,6/20/01,1097.6,30.934M,40.754M,1.3837,,
Tu,6/19/01,1096.65,37.734M,42.25M,1.3802,,
Mo,6/18/01,1078.3,42.018M,42.723M,1.4037,,
,,,,,,,
Fr,6/15/01,1087.75,45.848M,42.96M,1.3915,,
Th,6/14/01,1112.75,40.54M,42.835M,1.3602,,
We,6/13/01,1129,32.852M,43.413M,1.3437,,
Tu,6/12/01,1127.15,39.204M,43.915M,1.323,,
Mo,6/11/01,1131.1,35.467M,43.752M,1.3184,,
,,,,,,,
Fr,6/8/01,1126.6,47.192M,44.247M,1.3237,,
Th,6/7/01,1112.35,43.945M,44.668M,1.3406,,
We,6/6/01,1115.7,34.928M,45.901M,1.3635,,
Tu,6/5/01,1115.6,44.765M,46.802M,1.3637,,
Mo,6/4/01,1127.2,39.156M,46.83M,1.3496,,
,,,,,,,
Fr,6/1/01,1148.05,45.576M,46.399M,1.3251,,
Th,5/31/01,1167.9,51.157M,46.164M,1.3026,,
We,5/30/01,1177.55,53.363M,45.266M,1.2919,,
Tu,5/29/01,1198.45,44.832M,45.413M,1.2508,,
Mo,5/28/01,1193.2,45.567M,45.3M,1.2563,,
,,,,,,,
Fr,5/25/01,1174.9,43.984M,44.602M,1.2758,,
Th,5/24/01,1181.85,49.214M,44.464M,1.2683,,
We,5/23/01,1179.1,40.371M,43.562M,1.2713,,
Tu,5/22/01,1168.1,36.763M,43.716M,1.1337,,
Mo,5/21/01,1169.45,42.887M,44.109M,1.1324,,
,,,,,,,
Fr,5/18/01,1172.8,53.517M,45.017M,1.1291,,
Th,5/17/01,1174.95,62.431M,45.177M,1.1271,,
We,5/16/01,1151.15,48.443M,44.541M,1.154,,
Tu,5/15/01,1145.3,45.191M,44.11M,1.1599,,
Mo,5/14/01,1140.8,32.682M,44.333M,1.1644,,
,,,,,,,
Fr,5/11/01,1140.5,42.065M,45.446M,1.1647,,
Th,5/10/01,1144.95,37.679M,47.354M,1.1602,,
We,5/9/01,1149.25,55.569M,48.57M,1.1587,,
Tu,5/8/01,1148.95,43.143M,48.25M,1.136,,
Mo,5/7/01,1139.2,35.095M,48.358M,1.1457,,
,,,,,,,
Fr,5/4/01,1130.05,41.913M,49.157M,1.155,,
Th,5/3/01,1122.05,35.688M,48.969M,1.1632,,
We,5/2/01,1137.2,42.668M,48.937M,1.1749,,
Mo,4/30/01,1125.25,42.668M,47.987M,1.1873,,
,,,,,,,
Fr,4/27/01,1101.3,56.499M,47.556M,1.2132,,
Th,4/26/01,1143.75,55.927M,45.594M,1.1681,,
We,4/25/01,1155.35,52.885M,43.849M,1.199,,
Tu,4/24/01,1146.3,41.986M,42.998M,1.1245,,
Mo,4/23/01,1149.75,48.529M,42.464M,1.1211,,
,,,,,,,
Fr,4/20/01,1144,49.381M,41.335M,1.1268,,
Th,4/19/01,1144.45,70.686M,40.148M,1.1263,,
We,4/18/01,1103.4,55.916M,37.724M,1.1682,,
Tu,4/17/01,1067,50.762M,35.51M,1.2081,,
Mo,4/16/01,1044.6,44.767M,34.495M,1.234,,
,,,,,,,
Th,4/12/01,1024.9,47.082M,33.757M,1.2577,,
We,4/11/01,1066.8,39.096M,32.623M,1.3727,,
Tu,4/10/01,1103.05,35.209M,31.942M,1.3276,,
Mo,4/9/01,1128.35,28.412M,31.418M,1.2978,,
,,,,,,,
Fr,4/6/01,1139.6,36.197M,32.929M,1.285,,
We,4/4/01,1136.65,27.081M,33.654M,1.4241,,
Tu,4/3/01,1149.25,29.747M,34.702M,1.2622,,
Mo,4/2/01,1138.1,40.115M,37.342M,1.2746,,
,,,,,,,
Fr,3/30/01,1148.2,33.975M,38.239M,1.2634,,
Th,3/29/01,1195.1,31.593M,39.966M,1.2138,,
We,3/28/01,1206.2,31.588M,41.867M,1.2026,,
Tu,3/27/01,1177.75,34.326M,46.725M,1.2317,,
Mo,3/26/01,1161.5,22.695M,52.528M,1.2489,,
,,,,,,,
Fr,3/23/01,1161.3,35.549M,59.333M,1.2491,,
Th,3/22/01,1187.55,33.692M,66.058M,1.2215,,
We,3/21/01,1207.1,30.066M,73.91M,1.2086,,
Tu,3/20/01,1170.95,28.879M,79.005M,1.2459,,
Mo,3/19/01,1186.7,27.351M,82.883M,1.2294,,
,,,,,,,
Fr,3/16/01,1193.55,51.076M,88.354M,1.2223,,
Th,3/15/01,1217.15,47.073M,91.628M,1.1986,,
We,3/14/01,1194.2,42.811M,95.256M,1.2217,,
Tu,3/13/01,1124.7,69.335M,99.076M,1.2972,,
Mo,3/12/01,1197.95,53.574M,99.743M,1.2178,,
,,,,,,,
Fr,3/9/01,1254.75,59.881M,103.702M,1.1627,,
Th,3/8/01,1292.85,60.114M,106.689M,1.1285,,
We,3/7/01,1290.5,104.449M,108.224M,1.2412,,
Mo,3/5/01,1271.45,121.368M,108.052M,1.2598,,
,,,,,,,
Fr,3/2/01,1306.35,124.77M,106.223M,1.2262,,
Th,3/1/01,1358.05,136.434M,107.552M,1.1795,,
We,2/28/01,1351.4,151.465M,105.99M,1.1853,,
Tu,2/27/01,1295.55,106.502M,103.445M,1.2364,,
Mo,2/26/01,1312.4,87.045M,102.258M,1.2205,,
,,,,,,,
Fr,2/23/01,1320.45,109.418M,103.112M,1.2131,,
Th,2/22/01,1355.1,100.177M,103.571M,1.1821,,
We,2/21/01,1370.1,101.503M,104.311M,1.1691,,
Tu,2/20/01,1383.85,100.102M,104.208M,1.1575,,
Mo,2/19/01,1384.8,79.35M,103.965M,1.1567,,
,,,,,,,
Fr,2/16/01,1381.35,112.95M,104.483M,1.1596,,
Th,2/15/01,1416.7,104.69M,104.206M,1.1307,,
We,2/14/01,1393.35,83.145M,104.863M,1.1496,,
Tu,2/13/01,1391.2,101.862M,105.855M,1.1514,,
Mo,2/12/01,1402.2,93.929M,105.634M,1.1424,,
,,,,,,,
Fr,2/9/01,1405.7,144.702M,106.49M,1.1395,,
Th,2/8/01,1395.5,113.012M,102.237M,1.1842,,
We,2/7/01,1370.8,113.29M,99.534M,1.2055,,
Tu,2/6/01,1387.1,88.694M,97.234M,1.1914,,
Mo,2/5/01,1382.6,99.849M,96.256M,1.1953,,
,,,,,,,
Fr,2/2/01,1378.85,116.308M,95.049M,1.1985,,
Th,2/1/01,1359.15,111.277M,92.823M,1.2159,,
We,1/31/01,1371.7,99.959M,90.812M,1.2048,,
Tu,1/30/01,1379.7,96.463M,90.188M,1.1978,,
Mo,1/29/01,1342.05,87.113M,90.162M,1.2314,,
,,,,,,,
Th,1/25/01,1370.1,108.798M,90.932M,1.2248,,
We,1/24/01,1365.95,114.541M,90.783M,1.2285,,
Tu,1/23/01,1355.2,98.026M,89.773M,1.2383,,
Mo,1/22/01,1348,98.543M,88.053M,1.2449,,
,,,,,,,
Fr,1/19/01,1329.1,106.782M,85.433M,1.2626,,
Th,1/18/01,1305.95,80.905M,82.861M,1.285,,
We,1/17/01,1297.9,72.469M,81.577M,1.2929,,
Tu,1/16/01,1293.05,78.779M,80.687M,1.2978,,
Mo,1/15/01,1286.75,74.029M,80.199M,1.3041,,
,,,,,,,
Fr,1/12/01,1286.75,81.743M,81.228M,1.3041,,
Th,1/11/01,1280.4,82.92M,81.211M,1.3106,,
We,1/10/01,1287.3,81.106M,80.008M,1.3036,,
Tu,1/9/01,1311.65,90.604M,79.954M,1.2794,,
Mo,1/8/01,1309.25,96.066M,78.714M,1.2817,,
,,,,,,,
Fr,1/5/01,1327.25,98.666M,79.417M,1.2643,,
Th,1/4/01,1307.65,106.568M,80.048M,1.2833,,
We,1/3/01,1291.25,99.386M,78.351M,1.2996,,
Tu,1/2/01,1271.8,72.233M,76.952M,1.3192,,
Mo,1/1/01,1254.3,59.235M,77.306M,1.3376,,
,,,,,,,
Fr,12/29/00,1263.55,68.209M,79.53M,1.3278,,
Th,12/28/00,1248.95,61.644M,80.778M,1.3433,,
We,12/27/00,1228.3,59.12M,82.181M,1.3659,,
Tu,12/26/00,1212,71.453M,82.732M,1.3843,,
,,,,,,,
Fr,12/22/00,1242,89.473M,82.554M,1.3508,,
Th,12/21/00,1277.4,81.489M,82.844M,1.3134,,
We,12/20/00,1295.25,64.873M,82.425M,1.2953,,
Tu,12/19/00,1310.5,80.283M,83.684M,1.2802,,
Mo,12/18/00,1317.6,72.009M,83.807M,1.2733,,
,,,,,,,
Fr,12/15/00,1312.6,106.615M,83.496M,1.2782,,
Th,12/14/00,1349.35,108.123M,81.038M,1.2434,,
We,12/13/00,1354.3,81.123M,77.842M,1.2388,,
Tu,12/12/00,1333.35,78.396M,76.181M,1.254,,
Mo,12/11/00,1332.15,77.552M,74.561M,1.2551,,
,,,,,,,
Fr,12/8/00,1313.7,92.582M,72.963M,1.2727,,
Th,12/7/00,1302.5,86.933M,70.558M,1.2837,,
We,12/6/00,1298.55,82.684M,68.93M,1.2876,,
Tu,12/5/00,1284.65,67.385M,68.201M,1.3015,,
Mo,12/4/00,1275.6,68.795M,68.41M,1.3107,,
,,,,,,,
Fr,12/1/00,1276.2,93.815M,67.612M,1.3101,,
Th,11/30/00,1268.15,75.213M,65.508M,1.3184,,
We,11/29/00,1264.75,83.757M,64.612M,1.322,,
Tu,11/28/00,1272.75,82.122M,64.058M,1.3137,,
Mo,11/27/00,1252.9,67.352M,62.012M,1.3345,,
,,,,,,,
Fr,11/24/00,1225.2,69.745M,62.286M,1.3647,,
Th,11/23/00,1216,60.179M,62.723M,1.375,,
We,11/22/00,1222.35,56.202M,63.226M,1.3678,,
Tu,11/21/00,1235,54.093M,63.298M,1.352,,
Mo,11/20/00,1237.6,53.59M,62.761M,1.3492,,
,,,,,,,
Fr,11/17/00,1236,56.506M,61.741M,1.3509,,
Th,11/16/00,1233.25,62.504M,60.822M,1.3539,,
We,11/15/00,1247.05,71.761M,60.735M,1.3389,,
Tu,11/14/00,1242.85,70.512M,59.149M,1.3403,,
Mo,11/13/00,1208.05,56.821M,57.693M,1.3789,,
,,,,,,,
Fr,11/10/00,1239.55,62.256M,58.413M,1.3439,,
Th,11/9/00,1269.95,61.784M,58.714M,1.3117,,
We,11/8/00,1266.8,75.448M,57.683M,1.315,,
Tu,11/7/00,1246.75,51.423M,56.667M,1.335,,
Mo,11/6/00,1240.25,71.465M,56.939M,1.3611,,
,,,,,,,
Fr,11/3/00,1242.05,76.301M,55.844M,1.3591,,
Th,11/2/00,1224.85,67.727M,54.682M,1.3782,,
We,11/1/00,1200.8,57.274M,53.523M,1.4058,,
Tu,10/31/00,1172.75,46.044M,52.953M,1.4394,,
Mo,10/30/00,1167.15,38.292M,52.225M,1.4463,,
,,,,,,,
Fr,10/27/00,1178.7,42.721M,53.044M,1.4322,,
Th,10/26/00,1186.3,,,,,
We,10/25/00,1183.9,61.199M,53.284M,1.4259,,
Tu,10/24/00,1152.45,47.96M,51.997M,1.4641,,
Mo,10/23/00,1143.95,48.678M,52.343M,1.475,,
,,,,,,,
Fr,10/20/00,1172,67.614M,52.388M,1.4397,,
Th,10/19/00,1166.15,66.78M,51.949M,1.4469,,
We,10/18/00,1136,46.317M,50.809M,1.4853,,
Tu,10/17/00,1158.05,60.212M,50.799M,1.4528,,
Mo,10/16/00,1175.45,55.498M,49.621M,1.4313,,
,,,,,,,
Fr,10/13/00,1176.75,55.043M,49.516M,1.4297,,
Th,10/12/00,1206.25,58.873M,48.331M,1.3947,,
We,10/11/00,1201.9,50.334M,47.207M,1.3998,,
Tu,10/10/00,1238.95,48.722M,47.937M,1.3579,,
Mo,10/9/00,1267.3,35.127M,47.623M,1.3275,,
,,,,,,,
Fr,10/6/00,1285,50.581M,48.529M,1.3093,,
Th,10/5/00,1284.75,46.317M,48.386M,1.3095,,
We,10/4/00,1297.8,41.899M,48.046M,1.2963,,
Tu,10/3/00,1282,53.155M,48.232M,1.3123,,
,,,,,,,
Fr,9/29/00,1271.65,49.353M,47.92M,1.323,,
Th,9/28/00,1266.4,61.033M,47.926M,1.3285,,
We,9/27/00,1292.55,49.677M,47.238M,1.3016,,
Tu,9/26/00,1267.9,46.16M,47.665M,1.3269,,
Mo,9/25/00,1292.55,42.549M,47.79M,1.3016,,
,,,,,,,
Fr,9/22/00,1266.45,53.919M,48.901M,1.3284,,
Th,9/21/00,1329.85,37.265M,48.1M,1.2651,,
We,9/20/00,1342.9,42.011M,48.652M,1.2528,,
Tu,9/19/00,1317,61.282M,48.538M,1.277,,
Mo,9/18/00,1354.35,44.012M,46.994M,1.2418,,
,,,,,,,
Fr,9/15/00,1417.2,48.723M,47.495M,1.1867,,
Th,9/14/00,1445.3,48.429M,47.293M,1.1636,,
We,9/13/00,1456.15,41.229M,48.255M,1.155,,
Tu,9/12/00,1467.65,44.68M,49.066M,1.1459,,
Mo,9/11/00,1456.35,48.481M,49.465M,1.1548,,
,,,,,,,
Fr,9/8/00,1450.05,49.44M,49.602M,1.1598,,
Th,9/7/00,1439.75,50.706M,49.919M,1.1681,,
We,9/6/00,1435.35,56.086M,49.357M,1.1717,,
Tu,9/5/00,1428.25,48.041M,48.583M,1.0722,,
Mo,9/4/00,1427.75,59.213M,47.839M,1.0725,,
,,,,,,,
Th,8/31/00,1394.1,41.896M,46.894M,1.0984,,
We,8/30/00,1375.95,45.549M,47.137M,1.1129,,
Tu,8/29/00,1367.7,40.299M,46.669M,1.0997,,
Mo,8/28/00,1369.85,38.121M,46.199M,1.0979,,
,,,,,,,
Fr,8/25/00,1381.25,51.532M,46.261M,1.0889,,
Th,8/24/00,1386.95,45.698M,45.179M,1.0844,,
We,8/23/00,1386.05,62.849M,44.174M,1.0851,,
Tu,8/22/00,1381.2,53.4M,42.184M,1.0787,,
Mo,8/21/00,1370.25,50.667M,40.58M,1.0873,,
,,,,,,,
Fr,8/18/00,1358.05,50.53M,40.226M,1.0971,,
Th,8/17/00,1341.4,54.198M,39.667M,1.1107,,
We,8/16/00,1351.45,42.28M,38.396M,1.1025,,
Mo,8/14/00,1317.9,44.477M,38.993M,1.1229,,
,,,,,,,
Fr,8/11/00,1310.75,36.874M,38.831M,1.1291,,
Th,8/10/00,1328,45.035M,39.624M,1.1144,,
We,8/9/00,1344.95,45.546M,39.539M,1.1003,,
Tu,8/8/00,1345.6,38.528M,38.958M,1.091,,
Mo,8/7/00,1310.8,33.25M,39.055M,1.12,,
,,,,,,,
Fr,8/4/00,1318.55,39.051M,39.513M,1.1134,,
Th,8/3/00,1321.25,35.308M,40.357M,1.1111,,
We,8/2/00,1331.9,30.624M,41.149M,1.1023,,
Tu,8/1/00,1326.85,32.99M,41.898M,1.1243,,
Mo,7/31/00,1332.85,29.348M,42.885M,1.1192,,
,,,,,,,
Fr,7/28/00,1333.8,45.351M,43.611M,1.1184,,
Th,7/27/00,1338.05,42.145M,43.299M,1.1149,,
We,7/26/00,1318.25,35.126M,43.336M,1.1316,,
Tu,7/25/00,1348.9,51.245M,44.49M,1.077,,
Mo,7/24/00,1317.75,42.041M,43.688M,1.1025,,
,,,,,,,
Fr,7/21/00,1397.25,48.772M,43.487M,1.0397,,
Th,7/20/00,1424.2,43.763M,42.885M,1.0201,,
We,7/19/00,1435.8,36.829M,42.802M,1.0118,,
Tu,7/18/00,1463.1,39.987M,42.069M,0.9929,,
Mo,7/17/00,1479.65,40.117M,42.166M,0.9818,,
,,,,,,,
Fr,7/14/00,1509.75,51.706M,41.446M,0.9623,,
Th,7/13/00,1522.6,47.19M,41.98M,0.9541,,
We,7/12/00,1533.35,41.866M,41.702M,0.9474,,
Tu,7/11/00,1518.55,47.781M,41.05M,0.9552,,
Mo,7/10/00,1509.65,40.25M,40.078M,0.9608,,
,,,,,,,
Fr,7/7/00,1517.6,40.661M,39.923M,0.9558,,
Th,7/6/00,1516.8,42.703M,39.916M,0.9563,,
We,7/5/00,1526.05,52.443M,39.161M,0.9505,,
Tu,7/4/00,1511.3,39.211M,38.273M,0.9259,,
Mo,7/3/00,1495.25,39.021M,38.122M,0.9359,,
,,,,,,,
Fr,6/30/00,1471.45,39.75M,37.462M,0.951,,
Th,6/29/00,1492.35,42.514M,38.272M,0.9377,,
We,6/28/00,1470,25.841M,38.199M,0.9519,,
Tu,6/27/00,1454.3,41.432M,38.668M,0.959,,
Mo,6/26/00,1451.65,29.318M,37.827M,0.9607,,
,,,,,,,
Fr,6/23/00,1472.2,59.717M,39.054M,0.9473,,
Th,6/22/00,1488.25,43.027M,37.767M,0.9371,,
We,6/21/00,1475.15,32.08M,36.915M,0.9454,,
Tu,6/20/00,1507.1,33.208M,37.837M,0.9198,,
Mo,6/19/00,1498.75,37.917M,38.007M,0.9249,,
,,,,,,,
Fr,6/16/00,1477.3,40.552M,38.662M,0.9384,,
Th,6/15/00,1445.25,31.387M,38.213M,0.9592,,
We,6/14/00,1435.5,39.122M,38.531M,0.9657,,
Tu,6/13/00,1432.9,36.941M,38.005M,0.9479,,
Mo,6/12/00,1440.4,29.13M,37.507M,0.9429,,
,,,,,,,
Fr,6/9/00,1467.2,51.9M,37.103M,0.9257,,
Th,6/8/00,1463.65,41.414M,36.144M,0.928,,
We,6/7/00,1430.35,32.87M,35.337M,0.9496,,
Tu,6/6/00,1421.75,28.826M,35.263M,0.9342,,
Mo,6/5/00,1404.6,47.723M,35.141M,0.9456,,
,,,,,,,
Fr,6/2/00,1389.25,40.405M,34.299M,0.956,,
Th,6/1/00,1349,30.25M,33.64M,0.9846,,
We,5/31/00,1380.45,45.91M,34.12M,0.9621,,
Tu,5/30/00,1344.85,35.76M,33.27M,0.9876,,
Mo,5/29/00,1311.05,47.736M,33.04M,1.0131,,
,,,,,,,
Fr,5/26/00,1275.35,33.824M,32.015M,1.0414,,
Th,5/25/00,1247.65,36.15M,32.538M,1.0645,,
We,5/24/00,1235.9,31.23M,32.411M,1.0747,,
Tu,5/23/00,1224.4,29.476M,32.998M,1.0847,,
Mo,5/22/00,1233,23.077M,33.933M,1.0772,,
,,,,,,,
Fr,5/19/00,1268,37.503M,34.7M,1.0474,,
Th,5/18/00,1293.4,29.321M,35.94M,1.0269,,
We,5/17/00,1311.65,31.753M,37.16M,1.0126,,
Tu,5/16/00,1306.85,27.002M,38.036M,1.0131,,
Mo,5/15/00,1299.25,35.091M,38.803M,1.0191,,
,,,,,,,
Fr,5/12/00,1282.8,30.514M,39.463M,1.0321,,
Th,5/11/00,1304.55,37.457M,40.214M,1.0149,,
We,5/10/00,1363.15,33.157M,39.842M,0.9713,,
Tu,5/9/00,1378.55,32.314M,40.825M,0.9581,,
Mo,5/8/00,1365.05,32.349M,40.33M,0.9676,,
,,,,,,,
Fr,5/5/00,1422.4,41.671M,40.933M,0.9286,,
Th,5/4/00,1380.55,34.255M,40.837M,0.9567,,
We,5/3/00,1316.05,40.03M,43.07M,1.0036,,
Tu,5/2/00,1333.45,43.507M,43.674M,0.9673,,
,,,,,,,
Fr,4/28/00,1406.55,34.576M,43.784M,0.917,,
Th,4/27/00,1416.9,56.098M,44.842M,0.9103,,
We,4/26/00,1436.1,47.626M,43.829M,0.8982,,
Tu,4/25/00,1359.45,44.891M,44.265M,0.8916,,
Mo,4/24/00,1388,38.516M,45.01M,0.8733,,
,,,,,,,
Th,4/20/00,1415.65,44.986M,45.316M,0.8562,,
We,4/19/00,1404.95,41.784M,44.572M,0.863,,
Tu,4/18/00,1414.8,31.867M,43.868M,0.8188,,
Mo,4/17/00,1443.55,47.913M,43.26M,0.8025,,
,,,,,,,
Th,4/13/00,1518.65,24.878M,41.385M,0.7628,,
We,4/12/00,1592.7,41.404M,41.367M,0.7273,,
Tu,4/11/00,1624.65,40.224M,40.949M,0.5918,,
Mo,4/10/00,1613,67.758M,40.493M,0.5961,,
,,,,,,,
Fr,4/7/00,1557.15,49.08M,38.534M,0.6174,,
Th,4/6/00,1452.95,45.155M,37.454M,0.6617,,
We,4/5/00,1434.65,50.455M,37.277M,0.6702,,
Tu,4/4/00,1428.1,40.899M,36.379M,,,
Mo,4/3/00,1534.75,54.161M,35.41M,,,
,,,,,,,
Fr,3/31/00,1528.45,56.072M,33.797M,,,
Th,3/30/00,1549.5,43.098M,32.241M,,,
We,3/29/00,1558.25,33.833M,32.04M,,,
Tu,3/28/00,1568.6,31.228M,32.207M,,,
Mo,3/27/00,1562.95,22.746M,32.324M,,,
,,,,,,,
Fr,3/24/00,1569.55,19.779M,33.809M,,,
Th,3/23/00,1553.4,24.606M,35.219M,,,
We,3/22/00,1589.6,35.134M,37.013M,,,
Tu,3/21/00,1556.6,33.395M,36.674M,,,
,,,,,,,
Th,3/16/00,1562.2,38.36M,35.986M,,,
We,3/15/00,1620.1,32.885M,35.343M,,,
Tu,3/14/00,1567.05,42.502M,35.329M,,,
Mo,3/13/00,1560.7,36.982M,34.991M,,,
,,,,,,,
Fr,3/10/00,1602.75,26.373M,34.623M,,,
Th,3/9/00,1646.25,29.955M,34.76M,,,
We,3/8/00,1666.35,32.745M,35.017M,,,
Tu,3/7/00,1702.75,40.076M,35.152M,,,
Mo,3/6/00,1688.5,36.342M,35.408M,,,
,,,,,,,
Fr,3/3/00,1656,32.984M,35.528M,,,
Th,3/2/00,1696.55,45.014M,35.861M,,,
We,3/1/00,1712.7,40.936M,35.102M,,,
Tu,2/29/00,1654.8,51.515M,35.427M,,,
Mo,2/28/00,1722.55,30.048M,34.951M,,,
,,,,,,,
Fr,2/25/00,1710.45,23.078M,35.591M,,,
Th,2/24/00,1732,28.718M,36.474M,,,
We,2/23/00,1696.4,32.675M,37.855M,,,
Tu,2/22/00,1739.05,37.424M,38.712M,,,
Mo,2/21/00,1753.6,31.463M,38.977M,,,
,,,,,,,
Fr,2/18/00,1718.8,28.424M,39.659M,,,
Th,2/17/00,1742.1,33.807M,41.023M,,,
We,2/16/00,1711.1,34.783M,41.579M,,,
Tu,2/15/00,1702.55,43.903M,41.946M,,,
Mo,2/14/00,1744.5,38.146M,41.678M,,,
,,,,,,,
Fr,2/11/00,1756,37.985M,42.083M,,,
Th,2/10/00,1711.2,33.626M,42.803M,,,
We,2/9/00,1689.65,45.814M,43.555M,,,
Tu,2/8/00,1662.75,44.37M,43.191M,,,
Mo,2/7/00,1636.6,39.65M,43.304M,,,
,,,,,,,
Fr,2/4/00,1599.75,36.318M,43.701M,,,
Th,2/3/00,1597.9,49.442M,44.437M,,,
We,2/2/00,1588,45.525M,43.742M,,,
Tu,2/1/00,1549.5,41.405M,44.477M,,,
Mo,1/31/00,1546.2,41.685M,45.015M,,,
,,,,,,,
Fr,1/28/00,1599.1,48.893M,46.031M,,,
Th,1/27/00,1603.9,42.14M,46.583M,,,
Tu,1/25/00,1586.4,40.281M,48.623M,,,
Mo,1/24/00,1613.6,39.883M,48.865M,,,
,,,,,,,
Fr,1/21/00,1620.6,44.227M,47.983M,,,
Th,1/20/00,1601.1,48.789M,,,,
We,1/19/00,1634.85,44.905M,,,,
Tu,1/18/00,1606.7,40.35M,,,,
Mo,1/17/00,1611.6,46.064M,,,,
,,,,,,,
Fr,1/14/00,1622.75,45.601M,,,,
Th,1/13/00,1621.4,47.371M,,,,
We,1/12/00,1624.8,39.006M,,,,
Tu,1/11/00,1572.5,56.561M,,,,
Mo,1/10/00,1632.95,49.466M,,,,
,,,,,,,
Fr,1/7/00,1613.3,56.933M,,,,
Th,1/6/00,1617.6,57.168M,,,,
We,1/5/00,1595.8,72.736M,,,,
Tu,1/4/00,1638.7,43.917M,,,,
Mo,1/3/00,1592.2,26.65M,,,,
,,,,,,,
Th,12/30/99,1480.45,,,,,
We,12/29/99,1476.35,,,,,
Tu,12/28/99,1442.2,,,,,
Mo,12/27/99,1432.1,,,,,
,,,,,,,
Fr,12/24/99,1459,,,,,
Th,12/23/99,1488.35,,,,,
We,12/22/99,1481.7,,,,,
Tu,12/21/99,1421.7,,,,,
Mo,12/20/99,1422.45,,,,,
,,,,,,,
Fr,12/17/99,1419.3,,,,,
Th,12/16/99,1419.7,,,,,
We,12/15/99,1401.4,,,,,
Tu,12/14/99,1398.25,,,,,
Mo,12/13/99,1427.65,,,,,
,,,,,,,
Fr,12/10/99,1439.7,,,,,
Th,12/9/99,1447.55,,,,,
We,12/8/99,1438.65,,,,,
Tu,12/7/99,1445.15,,,,,
Mo,12/6/99,1442.85,,,,,
,,,,,,,
Fr,12/3/99,1418,,,,,
Th,12/2/99,1408.85,,,,,
We,12/1/99,1388.75,,,,,
Tu,11/30/99,1376.15,,,,,
Mo,11/29/99,1384.65,,,,,
,,,,,,,
Fr,11/26/99,1399.6,,,,,
Th,11/25/99,1408.65,,,,,
We,11/24/99,1394.95,,,,,
Mo,11/22/99,1375.25,,,,,
,,,,,,,
Fr,11/19/99,1361.85,,,,,
Th,11/18/99,1364.25,,,,,
We,11/17/99,1352.25,,,,,
Tu,11/16/99,1357.75,,,,,
Mo,11/15/99,1362.7,,,,,
,,,,,,,
Fr,11/12/99,1373.55,,,,,
Th,11/11/99,1389.6,,,,,
We,11/10/99,1389.1,,,,,
Tu,11/9/99,1371.2,,,,,
