Day,Date,Last Px,Volume,SMAVG(15),Dvd 12M Yld - Gross,P/E,P/B
Th,9/7/17,5964.31,144.215M,137.341M,1.1046,24.6565,5.014
We,9/6/17,5951.13,142.889M,136.62M,1.1066,24.6097,5.0029
Tu,9/5/17,5932.73,150.885M,135.642M,1.1099,24.5337,4.9773
Mo,9/4/17,,,,,24.7618,5.0236
,,,,,,,
Fr,9/1/17,5987.9,111.44M,135.34M,1.0997,24.7618,5.0236
Th,8/31/17,5988.6,169.628M,137.541M,1.0995,24.7647,5.0242
We,8/30/17,5932.9,135.8M,137.838M,1.1099,24.5344,4.9718
Tu,8/29/17,5862.14,113.42M,138.474M,1.1233,24.2286,4.9334
Mo,8/28/17,5838.08,124.727M,140.722M,1.1275,24.1291,4.9132
,,,,,,,
Fr,8/25/17,5822.53,122.164M,140.883M,1.1296,24.0648,4.9001
Th,8/24/17,5834.44,130.444M,142.281M,1.1273,24.1141,4.9101
We,8/23/17,5851.78,121.346M,143.509M,1.124,24.0702,4.9272
Tu,8/22/17,5873.33,123.982M,147.328M,1.1198,24.159,4.9244
Mo,8/21/17,5786.54,134.846M,148.72M,1.1361,23.7877,4.8507
,,,,,,,
Fr,8/18/17,5790.91,169.537M,152.249M,1.1364,23.8064,4.8544
Th,8/17/17,5796.32,164.796M,151.506M,1.134,23.8286,4.8589
We,8/16/17,5917.42,133.397M,156.748M,1.1108,24.3307,5.0034
Tu,8/15/17,5907.73,128.215M,157.544M,1.1114,24.1488,4.9951
Mo,8/14/17,5908.17,146.365M,158.86M,1.1063,24.1505,4.9956
,,,,,,,
Fr,8/11/17,5831.53,144.45M,158.509M,1.1208,23.8232,4.9513
Th,8/10/17,5788.19,174.074M,159.711M,1.129,23.647,4.9145
We,8/9/17,5919.39,145.346M,157.796M,1.0993,24.189,5.0484
Tu,8/8/17,5926.35,147.133M,157.818M,1.0981,24.2448,5.0655
Mo,8/7/17,5934.73,127.155M,156.245M,1.0947,24.2369,5.0709
,,,,,,,
Fr,8/4/17,5899.91,143.13M,156.147M,1.1011,24.0966,4.9704
Th,8/3/17,5891.2,148.868M,154.85M,1.1027,24.0612,4.8932
We,8/2/17,5914.23,178.624M,154.291M,1.0975,26.524,5.0581
Tu,8/1/17,5895.17,144.87M,151.982M,1.101,26.4385,5.0418
Mo,7/31/17,5880.33,187.77M,151.197M,1.1038,26.372,5.0291
,,,,,,,
Fr,7/28/17,5908.92,158.402M,147.764M,1.0985,26.5002,5.0535
Th,7/27/17,5917.03,243.416M,145.925M,1.0966,26.5365,5.0605
We,7/26/17,5950.73,145.334M,140.476M,1.0887,26.6877,5.0893
Tu,7/25/17,5930.65,147.967M,141.742M,1.0924,26.5976,5.0721
Mo,7/24/17,5941.37,141.094M,138.771M,1.0904,26.6457,5.0813
,,,,,,,
Fr,7/21/17,5921.53,162.486M,142.199M,1.0937,26.5567,5.0643
Th,7/20/17,5921.22,145.349M,143.492M,1.0937,26.5553,5.064
We,7/19/17,5916.16,145.678M,143.654M,1.0947,26.5326,5.0597
Tu,7/18/17,5880.1,123.533M,145.495M,1.1014,26.3709,5.0289
Mo,7/17/17,5839.74,125.679M,146.761M,1.109,26.1899,4.9944
,,,,,,,
Fr,7/14/17,5838.08,123.676M,156.973M,1.1093,26.1825,4.9929
Th,7/13/17,5793.36,140.48M,158.423M,1.1179,25.9819,4.9547
We,7/12/17,5778.95,143.998M,159.004M,1.1206,25.9173,4.9424
Tu,7/11/17,5709.8,133.096M,159.423M,1.1342,25.6072,4.8832
Mo,7/10/17,5694.15,136.275M,160.691M,1.1373,25.537,4.8698
,,,,,,,
Fr,7/7/17,5656.47,130.82M,196.032M,1.1449,25.368,4.8376
Th,7/6/17,5597.91,161.674M,202.415M,1.1569,25.1054,4.7875
We,7/5/17,5648.82,164.322M,207.175M,1.1463,25.3337,4.8311
Tu,7/4/17,,,,,25.1011,4.7867
Mo,7/3/17,5596.96,103.404M,217.361M,1.1546,25.1011,4.7867
,,,,,,,
Fr,6/30/17,5646.92,192.51M,230.249M,1.1444,25.3252,4.8295
Th,6/29/17,5653.02,181.887M,239.165M,1.1417,25.3525,4.8347
We,6/28/17,5753.03,147.779M,242.545M,1.1218,25.801,4.9202
Tu,6/27/17,5671.6,173.288M,243.209M,1.1374,25.4358,4.8506
Mo,6/26/17,5777.59,142.532M,242.547M,1.1166,25.9112,4.9412
,,,,,,,
Fr,6/23/17,5803.11,278.858M,242.216M,1.1116,26.0256,4.963
Th,6/22/17,5779.87,145.423M,234.586M,1.1161,25.9214,4.9432
We,6/21/17,5782.39,149.192M,234.926M,1.1156,25.9327,4.9453
Tu,6/20/17,5726.31,150.286M,240.557M,1.1266,25.6812,4.8973
Mo,6/19/17,5772.22,152.116M,239.874M,1.1176,25.8871,4.9366
,,,,,,,
Fr,6/16/17,5681.48,666.383M,238.084M,1.1302,25.4802,4.859
Th,6/15/17,5700.89,226.579M,203.449M,1.1264,25.5672,4.8756
We,6/14/17,5727.07,233.065M,197.716M,1.1181,25.6846,4.898
Tu,6/13/17,5751.82,317.117M,192.137M,1.1123,25.7956,4.9192
Mo,6/12/17,5708.18,296.716M,181.01M,1.1218,25.5999,4.8818
,,,,,,,
Fr,6/9/17,5741.94,326.252M,174.939M,1.1152,25.7513,4.9107
Th,6/8/17,5885.3,232.593M,166.336M,1.0881,26.3942,5.0333
We,6/7/17,5877.59,157.741M,165.717M,1.0895,26.3597,5.0267
Tu,6/6/17,5856.77,163.35M,165.732M,1.0923,26.2664,4.9986
Mo,6/5/17,5878.12,137.565M,165.726M,1.0883,26.3621,5.0168
,,,,,,,
Fr,6/2/17,5881.46,164.416M,165.9M,1.0873,26.3771,5.0197
Th,6/1/17,5816.51,150.521M,165.607M,1.0993,26.0858,4.9643
We,5/31/17,5788.8,233.649M,166.46M,1.1046,25.8499,4.9369
Tu,5/30/17,5794.63,140.044M,161.428M,1.1035,25.8731,4.9447
Mo,5/29/17,,,,,25.8451,4.9515
,,,,,,,
Fr,5/26/17,5788.36,125.276M,162.954M,1.1046,25.8449,4.9515
Th,5/25/17,5778.38,146.855M,163.771M,1.1053,25.8003,4.9429
We,5/24/17,5730.3,140.581M,164.111M,1.1146,25.5892,4.8937
Tu,5/23/17,5703.35,149.383M,165.963M,1.1194,25.4688,4.8706
Mo,5/22/17,5699.4,150.212M,166.831M,1.1201,25.4514,4.6297
,,,,,,,
Fr,5/19/17,5651.56,205.649M,166.815M,1.1296,25.2379,4.5908
Th,5/18/17,5626.31,197.202M,166.376M,1.1345,25.1327,4.5703
We,5/17/17,5580.55,223.307M,164.681M,1.1423,24.924,4.5684
Tu,5/16/17,5724.44,157.968M,159.918M,1.1129,25.5411,4.9167
Mo,5/15/17,5704.48,163.266M,160.132M,1.113,25.399,4.8994
,,,,,,,
Fr,5/12/17,5686.81,140.169M,160.23M,1.1148,25.3202,4.8842
Th,5/11/17,5674.22,160.021M,161.919M,1.1171,25.266,4.8734
We,5/10/17,5681.68,163.312M,161.464M,1.1108,25.2748,4.8799
Tu,5/9/17,5678.31,158.179M,160.393M,1.1111,25.2079,4.7738
Mo,5/8/17,5659.07,162.936M,157.884M,1.1138,25.0637,4.7625
,,,,,,,
Fr,5/5/17,5646.09,137.529M,154.673M,1.0676,24.994,4.7062
Th,5/4/17,5626.32,151.945M,153.769M,1.0714,24.9091,4.6739
We,5/3/17,5625.16,168.372M,153.034M,1.0716,24.9198,4.6358
Tu,5/2/17,5644.07,162.4M,151.615M,1.0671,26.4946,5.0188
Mo,5/1/17,5629.63,149.975M,149.054M,1.0698,26.4268,5.006
,,,,,,,
Fr,4/28/17,5583.53,199.061M,147.339M,1.0787,26.2113,4.9649
Th,4/27/17,5571.28,171.773M,143.114M,1.081,26.1541,4.954
We,4/26/17,5541.09,151.856M,141.895M,1.0849,26.0124,4.9272
Tu,4/25/17,5548.19,161.185M,140.541M,1.0835,26.0457,4.9335
Mo,4/24/17,5508.03,164.732M,140.351M,1.0914,25.8572,4.8978
,,,,,,,
Fr,4/21/17,5442.05,165.514M,139.806M,1.1024,25.5475,4.8391
Th,4/20/17,5443.53,153.188M,136.246M,1.1021,25.5545,4.8404
We,4/19/17,5399.64,147.244M,134.179M,1.1111,25.3484,4.8014
Tu,4/18/17,5391.66,120.552M,133.32M,1.1127,25.3112,4.7943
Mo,4/17/17,5399.2,114.767M,134.737M,1.1112,25.3466,4.801
,,,,,,,
Fr,4/14/17,,,,,25.1325,4.7605
Th,4/13/17,5353.59,123.968M,138.424M,1.1206,25.1325,4.7605
We,4/12/17,5377.03,140.93M,139.622M,1.1157,25.2425,4.7813
Tu,4/11/17,5398.4,147.077M,139.814M,1.1113,25.3428,4.8003
Mo,4/10/17,5421.68,123.984M,142.006M,1.1066,25.4521,4.821
,,,,,,,
Fr,4/7/17,5418.37,124.258M,141.869M,1.1072,25.4364,4.8181
Th,4/6/17,5420.88,135.682M,159.377M,1.1067,25.4424,4.8203
We,4/5/17,5418.52,153.492M,159.205M,1.107,25.4313,4.8182
Tu,4/4/17,5440.41,131.536M,159.356M,1.1018,25.534,4.8377
Mo,4/3/17,5432.2,158.348M,158.685M,1.1011,25.4955,4.8304
,,,,,,,
Fr,3/31/17,5436.23,156.548M,157.657M,1.0988,25.5144,4.8339
Th,3/30/17,5439.74,112.12M,157.941M,1.098,25.5342,4.8371
We,3/29/17,5430.27,122.179M,159.469M,1.1,25.4897,4.8286
Tu,3/28/17,5407.21,134.36M,160.65M,1.1041,25.3815,4.8081
Mo,3/27/17,5374.27,141.81M,160.947M,1.1104,25.2269,4.7788
,,,,,,,
Fr,3/24/17,5364,170.062M,160.82M,1.1125,25.1841,4.7697
Th,3/23/17,5355.14,141.945M,158.58M,1.1144,25.1425,4.7618
We,3/22/17,5367.56,143.81M,159.012M,1.1118,25.2008,4.7729
Tu,3/21/17,5332.53,179.958M,160.261M,1.1191,25.0363,4.7417
Mo,3/20/17,5413.31,121.926M,160.271M,1.1024,25.4095,4.8135
,,,,,,,
Fr,3/17/17,5408.76,386.887M,161.393M,1.1064,25.3883,4.8095
Th,3/16/17,5412.08,133.102M,145.6M,1.1058,25.4039,4.8125
We,3/15/17,5416.25,155.753M,146.614M,1.1015,25.4234,4.8162
Tu,3/14/17,5382.17,121.474M,145.779M,1.1085,25.2635,4.7859
Mo,3/13/17,5394.57,142.916M,148.346M,1.1041,25.3217,4.7969
,,,,,,,
Fr,3/10/17,5385.9,160.811M,151.487M,1.1061,25.281,4.7892
Th,3/9/17,5363.98,135.037M,151.331M,1.1106,25.1781,4.7697
We,3/8/17,5359.81,139.908M,153.402M,1.1114,25.1595,4.766
Tu,3/7/17,5351.28,138.808M,154.367M,1.1126,25.1193,4.7584
Mo,3/6/17,5360.31,139.901M,154.377M,1.1107,25.1617,4.7664
,,,,,,,
Fr,3/3/17,5373.48,136.463M,155.794M,1.1478,25.2235,4.7781
Th,3/2/17,5363.26,148.433M,157.342M,1.15,25.2192,4.7705
We,3/1/17,5390.99,162.531M,157.745M,1.144,25.2797,4.7967
Tu,2/28/17,5330.31,180.114M,156.46M,1.1561,24.8674,4.744
Mo,2/27/17,5347.55,138.754M,153.781M,1.1522,24.8805,4.7641
,,,,,,,
Fr,2/24/17,5343.31,149.997M,153.447M,1.152,24.8569,4.7553
Th,2/23/17,5332.37,148.315M,154.091M,1.1543,24.807,4.7455
We,2/22/17,5352.13,143.22M,156.524M,1.15,24.8745,4.7452
Tu,2/21/17,5350.73,159.977M,158.207M,1.1496,24.7975,4.7545
Mo,2/20/17,,,,,24.67,4.5121
,,,,,,,
Fr,2/17/17,5324.72,190.037M,157.786M,1.1552,24.6702,4.5128
Th,2/16/17,5300.64,158.462M,155.923M,1.1605,24.5484,4.4902
We,2/15/17,5302.39,166.109M,158.22M,1.1601,24.5255,4.4496
Tu,2/14/17,5271.07,154.377M,159.057M,1.1677,25.8139,4.7218
Mo,2/13/17,5256.82,138.968M,159.823M,1.167,25.7441,4.7091
,,,,,,,
Fr,2/10/17,5226.69,161.153M,161.521M,1.1716,25.5965,4.6821
Th,2/9/17,5212.16,159.678M,163.199M,1.1748,25.5254,4.6691
We,2/8/17,5196.58,154.488M,162.425M,1.1739,25.4491,4.6551
Tu,2/7/17,5185.88,143.253M,160.888M,1.1759,25.3967,4.6455
Mo,2/6/17,5167.96,139.934M,160.73M,1.1727,25.3089,4.6295
,,,,,,,
Fr,2/3/17,5161.6,133.733M,159.346M,1.1741,25.2771,4.6238
Th,2/2/17,5147.7,159.659M,158.395M,1.1765,25.209,4.6113
We,2/1/17,5152.69,184.808M,157.644M,1.1744,25.2335,4.6158
Tu,1/31/17,5116.77,168.467M,155.056M,1.182,25.0576,4.5836
Mo,1/30/17,5129.33,153.662M,153.396M,1.1791,25.1191,4.5949
,,,,,,,
Fr,1/27/17,5168.06,162.099M,152.157M,1.1698,25.3087,4.6296
Th,1/26/17,5156.92,192.91M,151.434M,1.1703,25.2542,4.6196
We,1/25/17,5151.47,178.672M,148.598M,1.1716,25.2275,4.6147
Tu,1/24/17,5101.06,165.864M,147.156M,1.1832,24.9806,4.5696
Mo,1/23/17,5065.7,164.429M,146.236M,1.1914,24.8075,4.5379
,,,,,,,
Fr,1/20/17,5063.2,186.334M,141.538M,1.192,24.7952,4.5356
Th,1/19/17,5051.17,148.065M,135.976M,1.1948,24.7363,4.5249
We,1/18/17,5055.85,131.434M,132.107M,1.1937,24.7592,4.5291
Tu,1/17/17,5044.65,140.884M,128.689M,1.1963,24.7044,4.519
Mo,1/16/17,,,,,24.7771,4.5323
,,,,,,,
Fr,1/13/17,5059.51,119.177M,128.339M,1.1928,24.7771,4.5323
Th,1/12/17,5041.43,119.466M,127.849M,1.1971,24.6886,4.5161
We,1/11/17,5050.21,148.388M,129.338M,1.195,24.7316,4.524
Tu,1/10/17,5035.17,145.987M,128.733M,1.1986,24.6579,4.5105
Mo,1/9/17,5024.9,143.568M,143.97M,1.201,24.6077,4.5013
,,,,,,,
Fr,1/6/17,5007.08,135.08M,147.678M,1.2053,24.5204,4.4854
Th,1/5/17,4964.95,151.257M,151.225M,1.2154,24.3141,4.4476
We,1/4/17,4937.21,150.37M,152.321M,1.2222,24.1782,4.4228
Tu,1/3/17,4911.33,157.038M,152.39M,1.2242,24.0515,4.3717
Mo,1/2/17,,,,,23.8178,4.3293
,,,,,,,
Fr,12/30/16,4863.62,152.06M,151.94M,1.2362,23.8178,4.3293
Th,12/29/16,4918.28,93.954M,152.103M,1.2215,24.0855,4.3779
We,12/28/16,4926.29,102.917M,158.496M,1.2195,24.1247,4.3851
Tu,12/27/16,4965.81,90.023M,161.303M,1.2092,24.3183,4.4202
Mo,12/26/16,,,,,24.192,4.3973
,,,,,,,
Fr,12/23/16,4940.02,80.159M,165.939M,1.2155,24.192,4.3973
Th,12/22/16,4934.39,135.641M,172.091M,1.2169,24.1601,4.3923
We,12/21/16,4948.91,111.83M,176.453M,1.2133,24.2312,4.4052
Tu,12/20/16,4953.8,141.801M,184.311M,1.2121,24.2551,4.4095
Mo,12/19/16,4934.85,139.313M,185.961M,1.2168,24.1623,4.3927
,,,,,,,
Fr,12/16/16,4914.86,374.535M,186.032M,1.2208,24.0644,4.3749
Th,12/15/16,4933.41,199.197M,165.787M,1.2248,24.1553,4.3914
We,12/14/16,4921.22,188.274M,161.588M,1.2279,24.0956,4.3805
Tu,12/13/16,4935.84,167.698M,159.682M,1.2162,24.1672,4.3936
Mo,12/12/16,4874.3,151.413M,158.852M,1.2318,23.8659,4.3388
,,,,,,,
Fr,12/9/16,4895.9,150.292M,160.572M,1.2259,23.9716,4.358
Th,12/8/16,4859.19,154.498M,161.655M,1.2352,23.7919,4.3253
We,12/7/16,4851.94,189.845M,162.623M,1.2371,23.2915,4.3022
Tu,12/6/16,4788.67,145.028M,162.575M,1.2531,22.9878,4.238
Mo,12/5/16,4778.14,159.565M,166.986M,1.2558,22.9372,4.2287
,,,,,,,
Fr,12/2/16,4739.37,172.43M,170.264M,1.266,22.7511,4.1943
Th,12/1/16,4734.1,201.071M,177.165M,1.2674,22.7258,4.1803
We,11/30/16,4810.81,229.706M,182.1M,1.2472,23.0944,4.2481
Tu,11/29/16,4873.21,166.558M,176.481M,1.2306,23.394,4.3032
Mo,11/28/16,4857.02,140.376M,176.943M,1.2345,23.3071,4.2871
,,,,,,,
Fr,11/25/16,4870.02,70.86M,179.948M,1.2299,23.3695,4.2986
Th,11/24/16,,,,,23.292,4.2843
We,11/23/16,4853.86,136.204M,186.602M,1.234,23.292,4.2843
Tu,11/22/16,4873.84,159.681M,189.167M,1.2287,23.3843,4.3101
Mo,11/21/16,4859,155.255M,190.051M,1.2323,23.3127,4.0979
,,,,,,,
Fr,11/18/16,4808.04,177.218M,190.088M,1.245,23.0682,4.0548
Th,11/17/16,4826.59,166.526M,189.947M,1.2402,23.1566,4.0669
We,11/16/16,4792.27,169.017M,190.607M,1.2499,22.973,4.0498
Tu,11/15/16,4764.47,189.126M,189.286M,1.2577,23.4334,4.39
Mo,11/14/16,4702.05,211.193M,185.393M,1.2683,23.0964,4.3325
,,,,,,,
Fr,11/11/16,4751.95,208.745M,180.978M,1.2521,23.3416,4.3785
Th,11/10/16,4747.03,275.933M,179.239M,1.2534,23.3174,4.374
We,11/9/16,4825.18,275.098M,172.038M,1.2331,23.7013,4.446
Tu,11/8/16,4804.92,145.423M,163.454M,1.2382,23.6021,4.4273
Mo,11/7/16,4773.73,173.489M,163.512M,1.2457,23.4489,4.3986
,,,,,,,
Fr,11/4/16,4660.46,185.459M,160.273M,1.2751,22.8925,4.2942
Th,11/3/16,4679.1,170.666M,157.51M,1.2699,22.9841,4.3114
We,11/2/16,4726.91,174.678M,156.559M,1.2483,23.2189,4.3554
Tu,11/1/16,4766.94,172.941M,153.581M,1.2374,23.4155,4.3923
Mo,10/31/16,4801.27,155.815M,153.788M,1.2285,23.5842,4.4239
,,,,,,,
Fr,10/28/16,4805.59,175.092M,151.609M,1.2274,23.6054,4.4279
Th,10/27/16,4836.45,176.428M,149.357M,1.2193,23.757,4.4563
We,10/26/16,4860.59,149.21M,146.842M,1.2133,23.8756,4.4786
Tu,10/25/16,4891.46,130.73M,145.618M,1.2056,24.0269,4.507
Mo,10/24/16,4909.97,144.96M,146.279M,1.2011,24.1179,4.5241
,,,,,,,
Fr,10/21/16,4851.86,182.666M,145.047M,1.2155,23.8324,4.4705
Th,10/20/16,4832.71,167.908M,147.653M,1.2202,23.7384,4.4529
We,10/19/16,4836.61,146.344M,147.816M,1.2192,23.7575,4.4565
Tu,10/18/16,4839.72,146.3M,146.525M,1.2231,23.7728,4.4594
Mo,10/17/16,4796.17,124.897M,145.731M,1.2342,23.5589,4.4192
,,,,,,,
Fr,10/14/16,4808.48,144.018M,146.537M,1.2311,23.6222,4.4306
Th,10/13/16,4803.1,156.394M,147.958M,1.2325,23.5958,4.4256
We,10/12/16,4819.64,130.015M,148.571M,1.2282,23.6771,4.4409
Tu,10/11/16,4821.91,176.049M,151.079M,1.227,23.6882,4.4429
Mo,10/10/16,4893.77,123.122M,148.182M,1.2089,24.0412,4.5092
,,,,,,,
Fr,10/7/16,4864.52,141.306M,149.285M,1.2162,23.8974,4.4822
Th,10/6/16,4873.92,138.717M,167.836M,1.2139,23.9436,4.4909
We,10/5/16,4877.75,130.844M,170.117M,1.2129,23.9624,4.4944
Tu,10/4/16,4859.47,140.641M,172.353M,1.2172,23.8726,4.4776
Mo,10/3/16,4866.63,126.49M,174.769M,1.2155,23.9077,4.4842
,,,,,,,
Fr,9/30/16,4875.7,221.756M,178.307M,1.2077,23.9523,4.4925
Th,9/29/16,4838.3,170.343M,177.262M,1.217,23.7686,4.458
We,9/28/16,4875.27,126.98M,176.081M,1.2077,23.9521,4.4917
Tu,9/27/16,4866.71,134.397M,179.083M,1.2093,23.91,4.4838
Mo,9/26/16,4817.17,136.981M,181.156M,1.2217,23.6665,4.4382
,,,,,,,
Fr,9/23/16,4858.91,165.329M,180.204M,1.2112,23.8716,4.4767
Th,9/22/16,4891.36,165.594M,177.733M,1.2032,24.0309,4.5065
We,9/21/16,4853.75,167.631M,176.626M,1.2138,23.8462,4.4719
Tu,9/20/16,4805.22,132.593M,173.51M,1.2258,23.6078,4.4272
Mo,9/19/16,4796.07,139.674M,172.487M,1.2281,23.5627,4.4188
,,,,,,,
Fr,9/16/16,4818.05,419.566M,171.916M,1.224,23.6705,4.439
Th,9/15/16,4819.9,172.929M,151.965M,1.2236,23.6796,4.4407
We,9/14/16,4746.06,164.388M,148.843M,1.242,23.3169,4.3727
Tu,9/13/16,4722.85,176.88M,146.395M,1.2467,23.2028,4.3513
Mo,9/12/16,4764.65,179.57M,142.805M,1.2358,23.4082,4.3898
,,,,,,,
Fr,9/9/16,4681.54,206.069M,141.289M,1.2567,22.9999,4.3132
Th,9/8/16,4804,152.635M,135.823M,1.2247,23.6015,4.4261
We,9/7/16,4831.86,172.013M,134.25M,1.2176,23.7382,4.4517
Tu,9/6/16,4829.51,165.487M,131.294M,1.2179,23.7266,4.4407
Mo,9/5/16,,,,,23.5753,4.4134
,,,,,,,
Fr,9/2/16,4798.74,122.696M,128.969M,1.2257,23.5753,4.4134
Th,9/1/16,4783.94,128.278M,130.357M,1.2295,23.5025,4.3893
We,8/31/16,4771.06,148.977M,130.813M,1.2328,23.3258,4.4288
Tu,8/30/16,4776,120.889M,128.992M,1.2314,23.3507,4.438
Mo,8/29/16,4791.09,117.25M,128.758M,1.2275,23.4243,4.452
,,,,,,,
Fr,8/26/16,4783.69,131.121M,130.118M,1.2276,23.389,4.4451
Th,8/25/16,4775.43,120.288M,132.457M,1.2297,23.3485,4.4374
We,8/24/16,4783.48,126.099M,133.889M,1.2277,23.384,4.4336
Tu,8/23/16,4818.48,127.679M,134.812M,1.2181,23.5555,4.4661
Mo,8/22/16,4808.56,123.019M,137.824M,1.2204,23.4888,4.4412
,,,,,,,
Fr,8/19/16,4806.14,156.831M,139.288M,1.221,23.4771,4.4389
Th,8/18/16,4808.68,124.082M,141.265M,1.2203,23.4895,4.4413
We,8/17/16,4805.45,129.046M,143.876M,1.222,23.4742,4.4725
Tu,8/16/16,4797.19,127.674M,148.854M,1.2238,23.319,4.6229
Mo,8/15/16,4827.12,130.607M,153.025M,1.209,23.4644,4.6518
,,,,,,,
Fr,8/12/16,4807.08,143.515M,156.224M,1.2112,23.367,4.6325
Th,8/11/16,4803.31,135.123M,156.772M,1.2122,23.3487,4.6288
We,8/10/16,4783.39,121.659M,158.369M,1.2171,23.2519,4.6096
Tu,8/9/16,4795.75,117.371M,160.898M,1.2135,23.312,4.6215
Mo,8/8/16,4784.74,137.653M,163.179M,1.2162,23.2584,4.6109
,,,,,,,
Fr,8/5/16,4791.21,166.208M,162.954M,1.2146,23.2899,4.6172
Th,8/4/16,4743.81,141.771M,164.008M,1.2267,23.0595,4.5715
We,8/3/16,4734.33,139.947M,163.839M,1.2242,23.0134,4.5623
Tu,8/2/16,4719.21,172.853M,164.5M,1.2264,22.9399,4.5478
Mo,8/1/16,4756.04,144.986M,164.136M,1.2157,23.1189,4.5833
,,,,,,,
Fr,7/29/16,4730.23,186.482M,164.891M,1.2224,22.9935,4.5584
Th,7/28/16,4721.41,163.244M,162.937M,1.2247,22.9506,4.5499
We,7/27/16,4702.89,203.714M,161.102M,1.2285,22.8606,4.5321
Tu,7/26/16,4672.11,190.238M,158.522M,1.2366,22.711,4.5024
Mo,7/25/16,4665.93,178.599M,156.483M,1.2382,22.6809,4.4964
,,,,,,,
Fr,7/22/16,4666.07,151.725M,154.636M,1.238,22.6816,4.4966
Th,7/21/16,4647.02,159.088M,159.682M,1.243,22.589,4.4782
We,7/20/16,4657.2,159.585M,161.012M,1.2403,22.6385,4.488
Tu,7/19/16,4603.28,151.598M,163.008M,1.2548,22.3764,4.4361
Mo,7/18/16,4619.68,134.278M,170.29M,1.2504,22.4561,4.4519
,,,,,,,
Fr,7/15/16,4589.83,182.013M,188.781M,1.2545,22.311,4.4231
Th,7/14/16,4596.49,139.242M,186.749M,1.2535,22.3434,4.4295
We,7/13/16,4565.77,149.858M,187.207M,1.2619,22.194,4.3999
Tu,7/12/16,4577.61,167.387M,186.644M,1.2586,22.2516,4.4113
Mo,7/11/16,4554.71,156.311M,186.361M,1.2649,22.1403,4.3893
,,,,,,,
Fr,7/8/16,4528.36,157.176M,198.98M,1.2723,22.0122,4.3639
Th,7/7/16,4459.58,135.713M,198.538M,1.2917,21.6779,4.2976
We,7/6/16,4444.7,165.015M,200.263M,1.296,21.6055,4.2832
Tu,7/5/16,4410.75,159.653M,199.737M,1.306,21.4405,4.2505
Mo,7/4/16,,,,,21.5702,4.2762
,,,,,,,
Fr,7/1/16,4437.44,150.903M,200.415M,1.2932,21.5702,4.2762
Th,6/30/16,4417.7,227.412M,201.167M,1.2978,21.4743,4.2572
We,6/29/16,4364.74,179.043M,194.965M,1.3136,21.2168,4.2062
Tu,6/28/16,4290.47,189.515M,191.463M,1.3363,20.8558,4.1346
Mo,6/27/16,4201.06,260.837M,188.639M,1.3641,20.4212,4.0485
,,,,,,,
Fr,6/24/16,4285.7,411.639M,180.203M,1.3371,20.8326,4.13
Th,6/23/16,4467.48,151.533M,162.257M,1.2827,21.7163,4.3052
We,6/22/16,4404.73,146.108M,161.291M,1.301,21.4112,4.2447
Tu,6/21/16,4413.4,141.415M,162.44M,1.2984,21.4593,4.2531
Mo,6/20/16,4400.16,163.147M,174.835M,1.3013,21.3949,4.2403
,,,,,,,
Fr,6/17/16,4374.38,345.597M,173.803M,1.3273,21.2695,4.2155
Th,6/16/16,4424.23,150.545M,160.341M,1.3124,21.5119,4.2635
We,6/15/16,4409.51,161.578M,162.233M,1.3168,21.4404,4.2493
Tu,6/14/16,4424.91,157.128M,162.359M,1.311,21.5043,4.269
Mo,6/13/16,4422.76,169.823M,161.456M,1.3106,21.4938,4.2669
,,,,,,,
Fr,6/10/16,4461.05,162.184M,164.205M,1.2993,21.6799,4.3038
Th,6/9/16,4512.69,134.38M,163.291M,1.2845,21.9309,4.3537
We,6/8/16,4520.63,126.519M,165.552M,1.2822,21.9714,4.3613
Tu,6/7/16,4513.09,147.148M,169.716M,1.2844,21.9281,4.3449
Mo,6/6/16,4523.63,134.295M,171.236M,1.2814,21.9793,4.355
,,,,,,,
Fr,6/3/16,4509.79,142.459M,173.263M,1.2863,21.9128,4.3417
Th,6/2/16,4531.35,137.046M,175.419M,1.2801,22.0176,4.3625
We,6/1/16,4520.07,163.34M,176.155M,1.2832,21.9255,4.3854
Tu,5/31/16,4523.89,327.336M,174.789M,1.2822,21.944,4.3891
Mo,5/30/16,,,,,21.8889,4.3781
,,,,,,,
Fr,5/27/16,4512.54,147.667M,162.603M,1.2854,21.8889,4.3781
Th,5/26/16,4487.96,143.67M,163.625M,1.291,21.7697,4.3542
We,5/25/16,4476.43,178.916M,165.321M,1.2943,21.7162,4.3369
Tu,5/24/16,4444.3,163.474M,164.889M,1.303,21.5305,4.2932
Mo,5/23/16,4355.1,143.585M,165.17M,1.3292,21.1,4.0018
,,,,,,,
Fr,5/20/16,4362.9,211.052M,166.083M,1.3264,21.1376,4.009
Th,5/19/16,4315.58,148.484M,169.997M,1.3409,21.0061,3.9655
We,5/18/16,4338.23,168.282M,174.323M,1.3339,20.801,4.2848
Tu,5/17/16,4322.56,188.981M,176.757M,1.3385,20.7258,4.2693
Mo,5/16/16,4380.48,169.951M,175.406M,1.3127,21.0004,4.3265
,,,,,,,
Fr,5/13/16,4326.53,164.7M,173.61M,1.3284,20.7426,4.2732
Th,5/12/16,4342.81,174.798M,176.815M,1.3203,20.8206,4.2893
We,5/11/16,4361.03,148.083M,175.561M,1.3147,20.908,4.3073
